ClassTissuePost,ClassTissuePre,ClassTissueFlair,ClassTumorPost,ClassTumorPre,ClassTumorFlair,ClassEdemaPost,ClassEdemaPre,ClassEdemaFlair
1.1488583087921143,1.042923092842102,1.2123887538909912,1.1049180030822754,0.916714608669281,0.9497615098953247,1.0983364582061768,1.1071432828903198,1.496867299079895
1.2134699821472168,0.9775948524475098,0.3213903307914734,1.6698191165924072,1.129771113395691,1.75371253490448,0.445822536945343,0.592389702796936,0.18804767727851868
1.0995967388153076,1.1410890817642212,1.0534063577651978,1.5350319147109985,1.3798002004623413,1.7915657758712769,1.049023151397705,1.2236576080322266,1.4462584257125854
0.6041553616523743,0.6138990521430969,0.4672119617462158,2.45489764213562,1.2645668983459473,1.532711148262024,1.0829285383224487,1.0047459602355957,1.2413349151611328
0.3996249735355377,0.3792093098163605,0.1675911843776703,1.3809798955917358,1.0610466003417969,1.2117453813552856,0.971650242805481,1.101509690284729,1.5762580633163452
0.8591731190681458,0.8539308309555054,0.5579380989074707,1.3171736001968384,0.8555404543876648,1.0119034051895142,1.0467555522918701,1.114806890487671,1.5251914262771606
0.07819325476884842,1.171100378036499,0.8278197646141052,1.7199255228042603,0.7907891869544983,0.8230162858963013,1.0562078952789307,1.1287415027618408,1.346124291419983
0.9757186770439148,0.9893997311592102,1.0387053489685059,2.20009446144104,1.1040608882904053,1.6990399360656738,0.928438663482666,1.0626646280288696,1.5008033514022827
1.0598092079162598,1.0939488410949707,1.0531697273254395,1.8541074991226196,0.8448323607444763,1.0917259454727173,1.1313663721084595,1.178360939025879,1.4399811029434204
0.06404928863048553,1.145643949508667,0.9107387065887451,1.515756368637085,1.2331538200378418,1.5832730531692505,0.9162810444831848,0.9958633184432983,1.644843339920044
0.911546528339386,0.7209272980690002,0.5400581359863281,2.046905994415283,1.2236536741256714,1.445252537727356,1.2535731792449951,1.3896191120147705,1.3838486671447754
1.0468741655349731,1.114795207977295,1.026810646057129,1.5799310207366943,0.9260892271995544,1.463647723197937,0.855128824710846,1.0140107870101929,1.710351824760437
1.165698766708374,0.939459502696991,0.8119260668754578,1.923389196395874,0.9315047264099121,0.7284825444221497,0.8943750262260437,1.0015873908996582,1.1933077573776245
1.4837887287139893,0.6271621584892273,0.39961379766464233,1.1994402408599854,1.1854459047317505,1.465748906135559,1.1253117322921753,0.8772932291030884,1.1637579202651978
1.16032075881958,0.625294029712677,0.2863399386405945,2.0323474407196045,1.0863680839538574,1.1314096450805664,1.1803021430969238,1.1389038562774658,1.1016485691070557
0.9817156791687012,1.0581685304641724,1.096103549003601,1.8960412740707397,1.1959015130996704,1.2959537506103516,0.926660418510437,0.9964962601661682,1.731525182723999
0.028382401913404465,0.13771440088748932,0.08836469799280167,1.1522083282470703,0.9055458903312683,1.1020476818084717,1.068434476852417,1.139836072921753,1.481238842010498
0.08432093262672424,1.450995922088623,1.01775062084198,1.8117567300796509,1.1459535360336304,1.7804139852523804,0.941585123538971,1.0190367698669434,1.4182076454162598
1.0995944738388062,1.2370526790618896,1.089580774307251,1.9230611324310303,1.2051140069961548,1.730769157409668,1.1081204414367676,1.0800360441207886,1.22468900680542
0.8078315854072571,0.8252107501029968,0.7778273224830627,1.2726868391036987,1.008154034614563,1.1244851350784302,1.0092864036560059,1.0916839838027954,1.5634230375289917
0.9539037346839905,0.7153577208518982,0.40633097290992737,1.1560953855514526,0.863553524017334,0.913263738155365,1.1552419662475586,1.1626620292663574,1.3596738576889038
0.04940354824066162,1.4594248533248901,0.9501073956489563,1.5938864946365356,1.133519172668457,1.4837673902511597,1.0802557468414307,1.141660213470459,1.3288313150405884
0.9542776346206665,1.113663911819458,1.0789794921875,1.7802962064743042,0.9186781048774719,1.237676978111267,0.8963829278945923,1.0246193408966064,1.721890926361084
0.08591856807470322,1.2824013233184814,0.6797971725463867,1.4672355651855469,1.164613127708435,1.0147807598114014,0.8914729952812195,1.0314838886260986,1.725803017616272
0.14844655990600586,0.5009633898735046,0.10638710111379623,1.82474684715271,0.8741330504417419,0.8470363616943359,1.229159951210022,0.9224837422370911,0.933734655380249
1.1517633199691772,1.1928060054779053,1.0429104566574097,1.3514937162399292,0.9323968291282654,1.2368253469467163,1.1932390928268433,1.0976462364196777,1.4068876504898071
1.047450065612793,1.1487876176834106,1.1633154153823853,1.1520214080810547,1.1196719408035278,1.69204843044281,1.1588609218597412,1.1670626401901245,1.3813745975494385
1.1518051624298096,1.1949495077133179,1.0792622566223145,1.5489344596862793,1.1865506172180176,1.4888619184494019,0.9789763689041138,1.0064244270324707,1.6224766969680786
1.105765461921692,1.164103388786316,1.114287257194519,1.8198734521865845,0.9256519675254822,1.1388553380966187,1.2380924224853516,1.2688851356506348,1.1005645990371704
0.08685178309679031,0.11677280068397522,0.14994804561138153,1.826682448387146,1.0199484825134277,1.2536286115646362,1.0304962396621704,1.0624021291732788,1.5509006977081299
1.3239493370056152,0.8101259469985962,0.6748713850975037,1.522037386894226,1.0780850648880005,1.2962595224380493,0.953696072101593,1.0387141704559326,1.6890144348144531
0.45172441005706787,0.7538322806358337,0.195525124669075,1.9960392713546753,1.0299547910690308,1.4302141666412354,1.0436590909957886,1.0370278358459473,1.387997031211853
0.0017475287895649672,0.009969517588615417,0.03297694772481918,1.7535594701766968,1.112128734588623,1.7246150970458984,1.0508242845535278,1.1271934509277344,1.4893372058868408
0.03700269013643265,0.23289811611175537,0.028233613818883896,1.3258552551269531,1.0960607528686523,1.3701958656311035,1.079328179359436,1.1187113523483276,1.3631620407104492
0.02685290388762951,0.8431510329246521,0.143956258893013,0.7553470134735107,1.0159026384353638,0.5183600783348083,0.9575223922729492,1.0937252044677734,1.4325803518295288
1.0359750986099243,1.1007473468780518,1.0545003414154053,1.3193069696426392,1.0779420137405396,1.0645816326141357,1.126839518547058,1.1163287162780762,1.1699248552322388
0.11071482300758362,0.08415953814983368,0.08983199298381805,1.4562556743621826,1.1408374309539795,1.6713199615478516,0.8728122711181641,0.9077612161636353,1.6769201755523682
0.5413467884063721,0.8065045475959778,0.3497837483882904,1.1713789701461792,1.0220754146575928,1.2397176027297974,1.0699831247329712,1.0761371850967407,1.1739872694015503
1.0633909702301025,1.1270577907562256,1.074276089668274,1.6945334672927856,1.1356738805770874,1.4532771110534668,0.9743716716766357,1.0480612516403198,1.7829548120498657
0.04716724529862404,0.09194621443748474,0.07457909733057022,2.366039752960205,0.944709062576294,1.2203257083892822,0.8505853414535522,1.022993803024292,1.6674625873565674
0.39870521426200867,0.42269715666770935,0.08969979733228683,1.382401704788208,1.0266910791397095,1.0665189027786255,1.0237971544265747,1.1804755926132202,1.6497700214385986
1.034748911857605,1.0594009160995483,1.0102708339691162,1.8267017602920532,0.9173153638839722,1.0892292261123657,0.8264052271842957,1.0275750160217285,1.6278091669082642
0.1740475594997406,0.34203940629959106,0.052887748926877975,1.1757351160049438,0.729759156703949,0.4413639008998871,0.9543861150741577,1.0921443700790405,1.709937334060669
0.34708917140960693,0.42172640562057495,0.11707749217748642,1.6950883865356445,1.150719404220581,1.4622727632522583,0.9719632863998413,1.0560475587844849,1.5416059494018555
0.9945231080055237,1.1213829517364502,1.1251118183135986,1.9729387760162354,1.1932473182678223,1.6503740549087524,1.261806607246399,1.1739706993103027,1.4872628450393677
0.8132230639457703,0.38617590069770813,0.13566166162490845,1.0413035154342651,1.093266487121582,1.2931920289993286,1.0399119853973389,1.1112052202224731,1.54481840133667
0.03692315146327019,0.10626249015331268,0.04593375325202942,1.8767133951187134,0.9655883312225342,1.1001275777816772,1.0918549299240112,1.1213539838790894,1.1770281791687012
0.22255931794643402,0.2104410082101822,0.014050635509192944,1.9901014566421509,0.9281836152076721,0.7603822350502014,0.9108213186264038,1.0113394260406494,1.6697444915771484
1.034642219543457,1.1223833560943604,1.0886012315750122,1.8092074394226074,1.1844176054000854,1.595499873161316,1.1391032934188843,1.1302200555801392,1.3109928369522095
0.8888491988182068,0.9857359528541565,0.7760292291641235,2.543656826019287,1.2403794527053833,1.8108760118484497,1.0794732570648193,1.1311520338058472,1.1555442810058594
0.5781686902046204,0.46607428789138794,0.3084399104118347,1.450966238975525,1.1319010257720947,1.7273470163345337,0.9606380462646484,1.0174065828323364,1.4379721879959106
0.7820931077003479,0.5935617089271545,0.24126489460468292,1.64607834815979,1.16254460811615,1.6064785718917847,1.11375892162323,1.2099167108535767,1.2578340768814087
0.23599101603031158,0.16320909559726715,0.030773082748055458,1.2536976337432861,1.0797919034957886,1.6605216264724731,1.3043816089630127,1.2006702423095703,1.3078025579452515
0.8747599124908447,0.8029174208641052,0.6426935195922852,1.9221395254135132,1.0877174139022827,1.4523791074752808,0.8318651914596558,0.9603786468505859,1.5659902095794678
0.028428789228200912,0.06826278567314148,0.06766682863235474,1.3838176727294922,1.0557156801223755,1.3787833452224731,1.117296814918518,1.1770597696304321,1.3634966611862183
0.927085816860199,1.1169935464859009,1.14095938205719,1.80229651927948,0.9129717350006104,0.886867880821228,0.8482512831687927,1.0195074081420898,1.758314609527588
0.0972999557852745,0.15390320122241974,0.04924177750945091,1.1903408765792847,1.22890043258667,1.8665101528167725,1.0748074054718018,1.1946625709533691,1.3560436964035034
0.9848909974098206,1.1688001155853271,1.0582225322723389,1.6164166927337646,1.2442100048065186,1.874656319618225,1.197708010673523,1.1582320928573608,1.2362107038497925
0.8834836483001709,0.6339909434318542,0.24566781520843506,1.906569004058838,1.1894625425338745,1.8138480186462402,0.9403741955757141,0.7808467149734497,0.7810901403427124
0.27133888006210327,0.4064566195011139,0.17618556320667267,1.7942777872085571,1.165250301361084,1.3154679536819458,0.915539026260376,1.0682430267333984,1.6695293188095093
0.657255232334137,0.5593777298927307,0.22135257720947266,1.5561810731887817,1.2290849685668945,1.422415852546692,0.8404184579849243,0.9963427186012268,1.6885112524032593
0.3839467763900757,0.38137343525886536,0.041638389229774475,1.2784788608551025,1.1997605562210083,1.810843586921692,0.8515198826789856,0.9518021941184998,1.7947405576705933
0.9681961536407471,1.0781406164169312,1.1473968029022217,1.9074088335037231,1.225853681564331,1.5312429666519165,0.9613789916038513,1.0601657629013062,1.768052577972412
1.0481712818145752,1.1121824979782104,1.1087844371795654,2.03428053855896,1.1611531972885132,1.4692363739013672,0.9081196784973145,0.9932929873466492,1.6775888204574585
0.7078697085380554,1.0007835626602173,0.7207282781600952,1.9507110118865967,1.066585659980774,1.2153041362762451,1.0350741147994995,1.1128815412521362,1.5371215343475342
0.07311201840639114,0.6603246331214905,0.06015806645154953,2.035845994949341,1.0801692008972168,1.3150181770324707,1.0214200019836426,1.07634699344635,1.6936935186386108
1.0101490020751953,1.0219755172729492,1.085687518119812,1.7663966417312622,1.1670249700546265,1.8807096481323242,1.0405739545822144,1.1026983261108398,1.5822105407714844
0.029615961015224457,0.12353827059268951,0.013183319009840488,1.2490663528442383,1.3997881412506104,1.3700709342956543,1.1750414371490479,1.052800178527832,0.9834975600242615
0.24500831961631775,0.1705036610364914,0.11253205686807632,1.0908331871032715,1.0941386222839355,1.5576897859573364,1.2042863368988037,1.1217758655548096,1.5977783203125
1.1519083976745605,1.1853643655776978,1.0656921863555908,1.2158621549606323,1.0867300033569336,1.3423420190811157,1.1736246347427368,1.16317880153656,1.5580543279647827
0.6141691207885742,0.7390331029891968,0.1422310620546341,1.7235538959503174,1.658553123474121,1.7995994091033936,0.9504439234733582,1.1088898181915283,1.66172456741333
0.9503172636032104,1.1525017023086548,1.0837820768356323,1.445940613746643,1.2858942747116089,1.257314920425415,0.9984146356582642,1.1484997272491455,0.9615693092346191
1.0605065822601318,0.8058134317398071,0.786105215549469,1.8164899349212646,0.9141148328781128,1.0597689151763916,0.8606843948364258,1.0231083631515503,1.739083170890808
0.3229660093784332,0.4344908893108368,0.28365013003349304,1.2430601119995117,1.0530022382736206,1.7704834938049316,0.9893057942390442,1.0901496410369873,1.0292620658874512
1.039257526397705,1.0830961465835571,1.1824513673782349,1.461039662361145,1.0409026145935059,1.2313388586044312,1.1325467824935913,1.0460623502731323,1.3054226636886597
0.9610123038291931,1.1490070819854736,1.1363425254821777,1.9118626117706299,1.2704346179962158,1.6209888458251953,1.0888055562973022,1.1889922618865967,1.1190065145492554
1.0594879388809204,1.174557089805603,1.1108205318450928,2.0821189880371094,1.1213514804840088,1.4269899129867554,0.8662731051445007,0.991467297077179,1.698275089263916
0.9965160489082336,1.156413197517395,1.0454989671707153,2.1997809410095215,1.5436424016952515,1.5897425413131714,1.0113697052001953,1.1088435649871826,1.493849515914917
0.9904696345329285,1.1878578662872314,1.090368390083313,1.9773088693618774,0.7603067755699158,0.70540452003479,0.9228537082672119,1.042668342590332,1.6730166673660278
1.1245523691177368,1.2259624004364014,1.1317169666290283,1.1805096864700317,0.8415085077285767,1.224373698234558,1.0628461837768555,1.1658098697662354,1.497017741203308
0.010693910531699657,0.08372452855110168,0.07521389424800873,1.6514878273010254,1.0896050930023193,1.2744582891464233,1.0938884019851685,1.1561158895492554,1.2754709720611572
0.3304668366909027,0.42543160915374756,0.12596318125724792,1.7858730554580688,1.2399723529815674,1.573860764503479,1.0836628675460815,1.1762877702713013,1.5339603424072266
0.047949545085430145,0.2203693687915802,0.014189896173775196,1.7973541021347046,1.0649935007095337,1.6021151542663574,1.0282560586929321,1.045907974243164,1.558440923690796
1.173784852027893,0.9577627778053284,0.23976987600326538,1.5100364685058594,1.4079099893569946,1.6621789932250977,1.4349430799484253,1.2343339920043945,1.527387261390686
0.23016230762004852,0.2925924062728882,0.31781429052352905,1.9045134782791138,1.184004545211792,1.679476022720337,0.9455251097679138,1.0916675329208374,1.089911937713623
0.9913798570632935,1.1819097995758057,1.1892622709274292,1.7812316417694092,0.9612884521484375,1.0850181579589844,1.084128737449646,1.1430057287216187,1.4295169115066528
0.3339397609233856,0.6689779162406921,0.15976755321025848,1.4031426906585693,1.0865367650985718,1.244144320487976,0.9501296877861023,1.1133923530578613,1.6417561769485474
0.9936851263046265,1.143130898475647,1.096690058708191,1.9446643590927124,1.2269984483718872,1.663358449935913,0.8757375478744507,0.9779408574104309,1.635272741317749
1.1007167100906372,1.1245280504226685,1.010121464729309,1.0184484720230103,1.1244356632232666,1.8152053356170654,0.9663282036781311,1.0273619890213013,0.873783528804779
0.9961972832679749,1.091874122619629,1.2083395719528198,1.5660890340805054,1.3392611742019653,1.8467462062835693,0.9708825945854187,1.0914727449417114,1.5619410276412964
1.083783507347107,1.1023083925247192,1.1450871229171753,1.0839999914169312,1.220215916633606,1.4430197477340698,1.1034737825393677,1.1752238273620605,1.2528407573699951
0.0977540835738182,0.1269383430480957,0.18669067323207855,1.432032823562622,1.4650675058364868,1.1658469438552856,1.062085747718811,1.103538155555725,1.0889347791671753
0.8861177563667297,0.7489421367645264,0.6348647475242615,1.2426193952560425,1.1669117212295532,1.3557298183441162,0.8712468147277832,1.016577959060669,1.6177659034729004
1.1635842323303223,0.9997711181640625,0.3396621644496918,1.2977056503295898,0.9233790636062622,1.147901177406311,1.0000149011611938,1.0823231935501099,1.6888777017593384
1.0269001722335815,1.0927760601043701,0.9793874621391296,1.425765037536621,1.136896014213562,1.0618646144866943,0.9375121593475342,1.0776079893112183,1.6699678897857666
0.5427109599113464,0.5220693945884705,0.2602134943008423,1.9582147598266602,1.1707171201705933,1.560572624206543,1.1359210014343262,1.1885960102081299,1.2077922821044922
0.933846652507782,1.2297015190124512,1.6919697523117065,1.2070907354354858,1.1090924739837646,1.1728665828704834,0.8665273785591125,1.0383960008621216,1.681958794593811
0.0057944306172430515,0.005147635005414486,0.015017359517514706,1.6091008186340332,1.0555475950241089,1.3974802494049072,1.0191577672958374,1.0663526058197021,1.0887941122055054
0.08762837201356888,1.0101587772369385,0.22796902060508728,1.6075180768966675,1.249241828918457,1.462824821472168,0.8970133066177368,1.0669058561325073,1.6562520265579224
0.5534064173698425,0.5080956220626831,0.49721527099609375,1.931050419807434,1.1300544738769531,1.0252370834350586,0.9757924675941467,1.096160888671875,1.7325278520584106
0.14146190881729126,0.14794820547103882,0.06751026958227158,1.5470119714736938,1.1368401050567627,1.2684662342071533,1.060720682144165,1.146497368812561,1.2910337448120117
0.2358500361442566,0.1863698959350586,0.055802084505558014,0.531497597694397,0.4408460855484009,0.21345824003219604,1.0920835733413696,1.1371220350265503,1.1686428785324097
0.8252612948417664,0.6289394497871399,0.19925682246685028,1.7222392559051514,1.195408821105957,1.785721778869629,0.9879692792892456,1.100790023803711,1.3782782554626465
0.9645808339118958,1.142827033996582,1.1349208354949951,1.741207480430603,0.9279725551605225,1.0575939416885376,1.082751989364624,1.117457628250122,1.321042537689209
1.0662825107574463,1.1299899816513062,1.1127787828445435,1.9420661926269531,1.2361549139022827,1.3080662488937378,0.7825368642807007,1.0391113758087158,1.4398833513259888
0.8486945033073425,1.0984550714492798,0.9940104484558105,1.6519443988800049,0.9333471655845642,1.092551350593567,0.951047956943512,1.092962384223938,1.5780749320983887
0.44937145709991455,0.6214752197265625,0.1940501183271408,1.4329938888549805,1.1141904592514038,1.6133291721343994,1.004220724105835,1.078607439994812,1.5771071910858154
0.6092977523803711,0.49900779128074646,0.20487543940544128,1.4959700107574463,1.3110302686691284,2.032496929168701,1.1581205129623413,1.1501120328903198,1.40061616897583
0.9846340417861938,0.992893636226654,1.2221145629882812,1.9474282264709473,1.1849936246871948,1.4461398124694824,0.9371547698974609,1.013655424118042,1.8187254667282104
0.001846626284532249,0.1086372584104538,0.04192562773823738,1.9026191234588623,1.0574878454208374,0.5937399864196777,1.3805127143859863,1.264634370803833,1.4674315452575684
1.3175723552703857,1.0680991411209106,0.3923458755016327,0.872049868106842,0.7189592719078064,0.9693220853805542,1.153644323348999,1.186374545097351,1.2331290245056152
0.9650964140892029,1.1259922981262207,1.1173101663589478,1.9680653810501099,1.1328315734863281,1.6125094890594482,1.2153300046920776,1.2078760862350464,1.4099363088607788
1.1775529384613037,1.1138485670089722,1.111034870147705,1.5626212358474731,0.9545709490776062,1.15843665599823,1.0753443241119385,1.1124998331069946,1.4774763584136963
0.836679220199585,0.5435522794723511,0.43334299325942993,1.8544882535934448,0.9540858864784241,1.108236312866211,1.1562614440917969,1.1639219522476196,1.1479055881500244
0.020572174340486526,0.05579168722033501,0.09060874581336975,1.7384141683578491,1.1087511777877808,1.1753209829330444,0.8727436065673828,0.9671550393104553,1.690570592880249
0.03412167727947235,1.327700138092041,0.22436292469501495,1.418467402458191,1.4091562032699585,2.124295711517334,0.911801278591156,1.0512386560440063,1.8017648458480835
1.1965237855911255,0.9128127098083496,0.8472900390625,1.3909739255905151,1.6811394691467285,1.5968667268753052,1.161102056503296,1.1546876430511475,1.3293296098709106
1.1497869491577148,0.8942393064498901,0.34475141763687134,1.4731342792510986,0.950575590133667,1.1909838914871216,1.0066386461257935,1.0428684949874878,1.4996767044067383
0.1363767832517624,1.646457314491272,1.0142110586166382,0.7017946839332581,0.5757690072059631,0.1867368221282959,0.9687337875366211,1.0450373888015747,1.1202363967895508
0.014047624543309212,0.053215909749269485,0.019343500956892967,1.25869619846344,1.342352271080017,1.7344616651535034,1.0902210474014282,1.1516964435577393,1.5667076110839844
0.11765140295028687,0.40123051404953003,0.24850045144557953,1.293580174446106,1.083539366722107,1.2965041399002075,1.1540638208389282,1.1806732416152954,1.0749601125717163
0.5403087735176086,0.4451601505279541,0.12820476293563843,1.094285011291504,1.0502418279647827,1.2020772695541382,1.0945945978164673,1.1022518873214722,1.4867571592330933
1.023816466331482,0.9709141850471497,0.9202491044998169,1.768906593322754,1.5202248096466064,1.6189017295837402,0.8960968852043152,1.0340633392333984,1.7071346044540405
0.7532708644866943,0.9380539655685425,0.6572651863098145,1.6221939325332642,0.8156741857528687,0.961552083492279,0.8747461438179016,1.027366042137146,1.6498063802719116
0.25149795413017273,0.48327165842056274,0.16656611859798431,1.5770906209945679,1.4009407758712769,1.7391951084136963,1.0467098951339722,1.1216602325439453,1.4293454885482788
0.6821452975273132,0.3310645520687103,0.026792321354150772,1.7775273323059082,1.0928772687911987,1.3611377477645874,1.2407019138336182,1.2464838027954102,1.2797760963439941
0.9469794631004333,0.8266541957855225,0.7518975734710693,1.7992585897445679,1.4236681461334229,2.0752880573272705,0.9927722811698914,1.0016909837722778,1.643391728401184
0.6473519206047058,0.5702570080757141,0.36483460664749146,1.290468692779541,0.9532679319381714,1.1645293235778809,1.0142714977264404,1.0317012071609497,1.5001803636550903
0.8848602175712585,0.6157011389732361,0.4561929404735565,2.078099250793457,1.277056097984314,1.8811495304107666,1.0889450311660767,1.2131145000457764,1.5371460914611816
0.9833710193634033,1.046433925628662,1.0457545518875122,1.4877616167068481,1.0863631963729858,1.5540034770965576,1.0213929414749146,1.1209766864776611,1.3890513181686401
1.0489789247512817,1.1476314067840576,1.0381519794464111,1.3547407388687134,1.1229087114334106,1.370762825012207,0.9485909938812256,1.0795085430145264,1.7695835828781128
0.9834898114204407,1.1920936107635498,1.1113225221633911,1.6443136930465698,0.9444400668144226,1.1844936609268188,1.0648068189620972,1.1556429862976074,1.3802484273910522
0.014218836091458797,0.10695751011371613,0.06830392777919769,1.634677529335022,1.048050880432129,1.6562949419021606,1.1273503303527832,1.1182419061660767,1.513472080230713
1.1054767370224,1.015977382659912,0.7153306007385254,1.4007859230041504,0.8925991058349609,1.1326801776885986,0.9735281467437744,1.1313178539276123,1.6101735830307007
0.5875812768936157,0.3461531102657318,0.1565331518650055,1.3430097103118896,1.2506024837493896,1.862646460533142,1.0356075763702393,1.0910638570785522,1.286102533340454
1.0012820959091187,1.1496913433074951,0.8159844279289246,1.2055519819259644,1.4222701787948608,2.586376667022705,0.8566762208938599,1.0107107162475586,1.6486599445343018
0.2165452390909195,0.03136218711733818,0.008523697964847088,1.3141165971755981,1.0931832790374756,1.628085970878601,1.1353780031204224,1.1087937355041504,1.3947206735610962
0.9637913703918457,1.1598162651062012,1.0367565155029297,1.1843715906143188,1.3150664567947388,1.7158347368240356,0.8359865546226501,0.9876545071601868,1.7172335386276245
0.83693528175354,0.39120063185691833,0.06705309450626373,1.7777260541915894,1.1247905492782593,1.4133362770080566,1.0617120265960693,1.2013821601867676,1.5227993726730347
1.113301396369934,1.147739291191101,1.1413594484329224,1.4513108730316162,1.2885537147521973,1.6876775026321411,1.1189608573913574,1.4160733222961426,1.6843218803405762
0.010598335415124893,0.10932164639234543,0.03832503780722618,1.8355096578598022,1.0287898778915405,1.5814967155456543,1.142356038093567,1.1580983400344849,1.6144294738769531
0.005274380557239056,0.05554847791790962,0.06878405809402466,1.70987868309021,1.363350510597229,1.471327543258667,0.8704190850257874,1.0350435972213745,1.6308280229568481
0.38897505402565,0.20606575906276703,0.1369866579771042,1.3269813060760498,1.1868414878845215,1.404292345046997,1.027899146080017,1.0983065366744995,1.3200123310089111
1.076415777206421,1.142440676689148,1.1341638565063477,1.6385340690612793,1.465482473373413,1.5091110467910767,1.2151343822479248,1.1771552562713623,1.30525541305542
0.525858461856842,0.40183985233306885,0.15961797535419464,1.6328846216201782,0.9974749684333801,1.0441391468048096,1.0947009325027466,1.1404893398284912,1.3162130117416382
0.9788545966148376,1.1218687295913696,1.1357874870300293,1.8022352457046509,1.1189509630203247,1.4548267126083374,1.1710269451141357,1.257144570350647,1.519858717918396
1.0746080875396729,0.7473458051681519,0.41993260383605957,1.5687004327774048,1.1111658811569214,1.3741225004196167,1.0057647228240967,1.0956493616104126,1.5605800151824951
1.0868308544158936,1.1425052881240845,1.088134527206421,1.2571065425872803,1.1539363861083984,1.1501635313034058,0.9678630232810974,1.0465463399887085,1.697370171546936
0.9496576189994812,1.1416000127792358,1.016076683998108,1.7768858671188354,0.9165005087852478,0.8120525479316711,1.0930441617965698,1.1733120679855347,1.2733019590377808
1.278838872909546,1.1332563161849976,1.0030111074447632,1.347994327545166,1.559141755104065,2.237247943878174,0.9816444516181946,1.116321086883545,1.5930992364883423
0.5111390948295593,0.37027454376220703,0.06200437247753143,1.8469544649124146,0.8788736462593079,0.9510397911071777,1.08863365650177,1.1160695552825928,1.2424160242080688
0.02132924646139145,0.07878713309764862,0.05411917343735695,1.4860506057739258,1.1899303197860718,1.5148195028305054,1.2183001041412354,1.2203119993209839,1.4997005462646484
1.1837847232818604,1.1017147302627563,0.9233992695808411,2.262600898742676,1.230324149131775,1.6579265594482422,1.1374949216842651,1.1575920581817627,1.3163466453552246
0.2693774402141571,0.8327071666717529,0.568601667881012,1.7713724374771118,1.2001278400421143,1.2637649774551392,1.0433902740478516,1.1535934209823608,1.2445626258850098
0.9988589882850647,1.1695103645324707,1.1033594608306885,0.9911262392997742,1.1753411293029785,1.3887430429458618,1.077406883239746,1.1861711740493774,1.5061284303665161
1.012052297592163,1.0926717519760132,1.4441609382629395,1.8551441431045532,1.1265029907226562,1.2980360984802246,1.0037518739700317,1.044647455215454,1.6796822547912598
0.1013772189617157,0.17612800002098083,0.03580508753657341,1.2332115173339844,1.232384204864502,1.3197966814041138,1.0155353546142578,1.0998507738113403,1.145878553390503
0.8760939240455627,1.079038143157959,1.0001486539840698,1.7778997421264648,0.9408262968063354,1.069907784461975,0.8995790481567383,1.005617618560791,1.713610053062439
1.037577748298645,1.1298542022705078,1.1052742004394531,2.0160024166107178,1.1583184003829956,1.4345453977584839,0.9518305063247681,1.0270137786865234,1.3644198179244995
0.10203631222248077,0.14129766821861267,0.022171933203935623,1.5605590343475342,1.1612504720687866,1.1973611116409302,1.0558799505233765,1.072271466255188,1.2538342475891113
